1
1286
0
1
23
37
2
3
19
36
4
5
18
39
6
7
17
21
20
16
1
0
20
9
11
10
25
26
9
8
7
6
5
4
1
28
63
29
47
14
15
39
48
31
32
30
49
34
35
33
37
40
36
37
40
36
37
40
36
11
13
7
16
17
9
8
11
13
15
10
14
1
2
3
16
5
6
67
62
63
59
65
66
53
9
13
6
4
10
12
19
18
24
2
23
22
24
0
26
25
24
1
0
28
27
24
1
2
4
3
31
15
0
12
13
13
12
19
18
24
7
23
22
24
5
26
25
24
1
0
28
27
24
1
2
4
3
31
15
0
12
13
14
14
29
28
25
0
27
26
25
1
23
22
25
2
19
18
25
1
0
4
3
15
0
12
13
21
20
24
0
23
22
24
1
26
25
24
2
28
27
24
2
1
4
3
31
19
12
13
18
17
16
15
13
14
11
10
12
1
54
55
38
3
60
61
56
14
46
48
63
18
36
34
30
36
34
30
26
28
24
36
34
30
25//53
13
33
54
55
38
3
2
60
61
56
14
15
46
48
62
18
19
36
34
30
36
34
30
26
28
24
36
34
30
5
23
25
40
27
29
41
43
37
42
53
13
9
11
4
8
12
41
8
10
9
10
12
6
16
17
4
5
6
11
13
15
12
11
10
4
5
9
8
14
11
6
5
4
33
6
11
16
17
23
25
27
29
37
31
33
35
49
47
43
32
53
41
22
7
53
49
33
64
59
63
40
44
42
37
35
31
49
27
29
37
35
33
31
16
17
23
33
38
42
40
17
16
17
23
25
27
29
26
28
24
3
38
40
36
16
44
46
42
18
32
34
30
48
53
13
12
11
10
8
9
2
1
52
50
51
66//
66//
1
19
18
17
10
7
8
13
3
2
4
11
12
5
6
0
1
49
13
48
35
11
9
12
33
7
6
8
31
43
47
42
18
19
38
40
41
37
16
10
26
45
46
17
44
3
2
1
0
36
29
53
28
14
39
15
2
1
0
0
2
3
1
25
23
22
24
3
1
2
0
2
1
15
18
19
20
23
22
24
25
27
28
29
30
4
2
3
5
14
1
0
17
0
12
13
1
15
21
18
22
23
19
3
2
20
1
0
27
4
4
17
4
13
12
14
14
26
14
4
14
7
6
31
24
30
29
1
4
17
30
29
28
27
11
10
29
30
30
16
29
30
17
28
1
11
10
16
25
23
22
24
27
31
33
26
28
29
37
39
30
32
35
4
10
2
8
3
9
43
45
41
49
47
48
53
13
7
12
54
13
18
20
17
16
21
5
6
40
42
19
38
18
38
42
40
17
16
5
6
21
20
19
25
23
15
14
27
31
33
17
16
29
37
39
19
18
35
2
8
1
1
43
45
41
24
22
36
34
32
30
25
23
22
27
32
33
26
31
35
36
29
34
4
10
2
8
3
9
42
43
37
49
47
48
53
8
7
28
14
44
45
46
2000
18
20
15
14
21
5
6
40
41
19
2
1
0
39
1
17
16
48
37
36
54
47
55
35
34
57
56
62
33
32
23
22
24
26
25
27
29
28
39
13
7
45
46
2
6
15
3
5
14
6
7
13
9
7
11
53
49
44
19
42
18
38
41
40
11
12
43
1
1286
0
1
39
2
3
38
4
5
23
6
7
19
21
20
22
13
14
15
7
6
35
8
36
1
0
2
8
9
11
10
1
646
27
29
28
7
26
31
33
32
6
30
17
19
18
5
16
21
23
22
20
4
38
3
7
6
39
9
11
10
1
1286
0
1
39
2
3
38
4
5
23
6
7
19
21
20
16
13
14
15
7
6
20
9
11
10
1
0
41
40
12
42
41
1
1286
28
29
26
30
31
26
32
33
26
34
35
26
15
14
16
2
3
4
7
6
20
6
27
21
23
22
8
9
10
11
12
13
38
39
40
1
15
18
20
23
22
25
27
28
30
17
21
14
12
16
19
24
29
13
0
5
4
1
0
15
18
20
24
23
22
25
24
27
28
30
29
12
17
3
16
0
14
1
21
20
24
0
23
22
24
1
26
25
24
2
28
27
24
24
24
11
3
4
0
1
26
25
10
0
28
27
10
1
23
22
10
2
24
21
10
20
19
18
13
14
11
14
3
0
1
4
2
16
17
37
48
12
24
29
40
41
36
49
11
23
28
69
39
35
47
10
30
27
68
67
3
2
9
0
7
1
6
34
43
26
65
66
33
42
25
63
64
38
53
13
8
4
80
79
70
71
72
73
74
75
76
77
78
2
1
0
81
0
2
3
1
33
75
17
23
25
27
29
0
2
3
1
7
6
5
4
3
2
1
0
3
1
26
28
24
41
37
60
61
22
14
15
54
55
56
18
19
31
32
38
34
36
30
53
13
7
12
9
8
8
13
15
10
14
33
16
17
23
25
27
29
59
64
43
2
1
0
0
2
3
1
1
26
27
25
37
40
4
54
5
41
38
56
60
55
18
19
35
36
34
29
39
28
23
24
22
53
13
7
6
12
9
8
4
13
8
15
10
8
14
64
14
15
30
31
32
33
61
59
43
2
1
0
0
2
3
1
1
48
47
49
5
39
40
38
2
42
43
41
6
45
44
27
36
35
37
16
46
9
7
8
7
6
3
6
2
1
0
0
2
3
1
1
14
15
24
3
35
36
31
2
40
41
37
5
26
28
25
33
34
30
19
23
22
15
14
13
2
1
0
0
2
3
1
